loop-location,loop-absolute-size,loop-iterator-size,loop-payload-fraction,loop-proper-sccs-number,loop-proper-sccs-ddg-number,loop-proper-sccs-mdg-number,loop-critical-payload-fraction,loop-depth,loop-inner-loop-num,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,iterator-total-dependencies-number,iterator-true-dependencies-number,iterator-anti-dependencies-number,iterator-output-dependencies-number,iterator-cross-dependencies-number,iterator-conf-dependencies-number,iterator-reg-dependencies-number,iterator-mem-dependencies-number,iterator-cntl-dependencies-number,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,payload-cross-dependencies-number,payload-conf-dependencies-number,payload-reg-dependencies-number,payload-mem-dependencies-number,payload-cntl-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number,critical-payload-output-dependencies-number,critical-payload-cross-dependencies-number,critical-payload-conf-dependencies-number,critical-payload-reg-dependencies-number,critical-payload-mem-dependencies-number,critical-payload-cntl-dependencies-number,iterator-mem-write-count,iterator-mem-write-fraction,iterator-mem-read-count,iterator-mem-read-fraction,iterator-call-count,iterator-call-fraction,iterator-branch-count,iterator-branch-fraction,iterator-getelemptr-count,iterator-getelemptr-fraction,payload-mem-write-count,payload-mem-write-fraction,payload-mem-read-count,payload-mem-read-fraction,payload-call-count,payload-call-fraction,payload-branch-count,payload-branch-fraction,payload-getelemptr-count,payload-getelemptr-fraction,critical-payload-mem-write-count,critical-payload-mem-write-fraction,critical-payload-mem-read-count,critical-payload-mem-read-fraction,critical-payload-call-count,critical-payload-call-fraction,critical-payload-branch-count,critical-payload-branch-fraction,critical-payload-getelemptr-count,critical-payload-getelemptr-fraction
benchmarks/snu-npb/nauseous/SP/src/exact_rhs.c(131),95,5,0.9474,1,0,0,0.1333,3,1,0.0514,0.004673,0.004673,0.4175,0.04639,0.02062,9,4,0,0,0,0,4,0,5,194,92,14,5,0,0,80,31,83,32,12,6,3,0,0,4,17,17,0,0,2,0.4,0,0,1,0.2,0,0,4,0.04444,28,0.3111,0,0,6,0.06667,18,0.2,2,0.1667,7,0.5833,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/SP/src/exact_rhs.c(139),136,3,0.9779,0,0,0,0,3,0,0.4379,0.003268,0.003268,0,0,0,5,2,0,0,0,0,2,0,3,167,137,23,7,0,0,126,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,0,0,1,0.3333,0,0,5,0.03759,44,0.3308,0,0,2,0.01504,30,0.2256,0,0,0,0,0,0,0,0.3333,0,0
benchmarks/snu-npb/nauseous/SP/src/exact_rhs.c(69),19,6,0.6842,0,0,0,0,4,0,0.3846,0.05128,0.05128,0,0,0,13,6,0,1,0,0,4,3,6,11,10,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.07692,4,0.3077,0,0,2,0.1538,3,0.2308,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/exact_rhs.c(75),21,6,0.7143,0,0,0,0,4,0,0.3953,0.04651,0.04651,0,0,0,13,6,0,1,0,0,4,3,6,13,12,0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.06667,5,0.3333,0,0,2,0.1333,3,0.2,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/exact_rhs.c(132),83,6,0.9277,0,0,0,0,4,0,0.4884,0.0407,0.0407,0,0,0,13,6,0,1,0,0,4,3,6,75,74,0,1,0,0,74,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.01299,25,0.3247,0,0,2,0.02597,18,0.2338,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/exact_rhs.c(47),57,5,0.9123,3,0,0,0.5769,1,3,0.09559,0.007353,0.007353,0.2368,0.07018,0.04386,9,4,0,0,0,0,4,0,5,114,37,13,11,0,0,30,31,53,69,24,7,7,0,0,18,20,20,0,0,2,0.4,0,0,1,0.2,0,0,8,0.1538,13,0.25,0,0,14,0.2692,4,0.07692,6,0.2,12,0.4,0,0,3,0.2,0,0
benchmarks/snu-npb/nauseous/SP/src/exact_rhs.c(48),45,8,0.8222,3,0,0,0.3784,2,2,0.09615,0.009615,0.009615,0.3506,0.1039,0.1039,17,7,1,1,0,0,6,3,8,77,30,4,7,0,0,22,19,36,26,13,0,2,0,0,10,5,5,1,0.125,3,0.375,0,0,1,0.125,0,0,5,0.1351,9,0.2432,0,0,10,0.2703,4,0.1081,2,0.1429,5,0.3571,0,0,2,0.125,0,0
benchmarks/snu-npb/nauseous/SP/src/exact_rhs.c(49),33,17,0.4848,0,0,0,0,3,1,0.25,0.02778,0,0,0,0,43,15,4,4,0,0,10,13,20,11,10,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,0.1765,7,0.4118,0,0,2,0.1176,0,0,1,0.0625,2,0.125,0,0,5,0.3125,4,0.25,0,0,0,0,0,0,0,0.1176,0,0
benchmarks/snu-npb/nauseous/SP/src/exact_rhs.c(50),21,6,0.7143,0,0,0,0,4,0,0.381,0.02381,0.02381,0,0,0,13,6,0,1,0,0,4,3,6,13,12,0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.06667,4,0.2667,0,0,2,0.1333,4,0.2667,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/exact_solution.c(43),114,6,0.9474,1,0,0,0.3241,1,0,0.4803,0.05512,0.05512,0.2269,0.2269,0.01681,13,6,0,1,0,0,4,3,6,119,105,0,1,0,13,105,14,0,46,34,0,1,0,11,34,12,12,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.009259,40,0.3704,0,0,2,0.01852,27,0.25,1,0.02857,11,0.3143,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(191),64,5,0.9219,1,0,0,0.2034,1,2,0.1216,0.006757,0.006757,0.3554,0.06612,0.05785,9,4,0,0,0,0,4,0,5,121,46,15,10,0,0,40,31,50,27,9,2,1,0,0,8,4,4,0,0,2,0.4,0,0,1,0.2,0,0,9,0.1525,20,0.339,1,0.01695,10,0.1695,6,0.1017,1,0.08333,5,0.4167,0,0,2,0.2,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(193),47,5,0.8936,1,0,0,0.1905,2,1,0.2039,0.009709,0.009709,0.2877,0.0411,0.0274,9,4,0,0,0,0,4,0,5,73,35,7,6,0,0,30,18,25,20,7,3,3,0,0,4,9,9,0,0,2,0.4,0,0,1,0.2,0,0,6,0.1429,15,0.3571,1,0.02381,6,0.1429,6,0.1429,2,0.25,3,0.375,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(196),25,6,0.76,0,0,0,0,3,0,0.4118,0.03922,0.03922,0,0,0,13,6,0,1,0,0,4,3,6,17,16,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05263,6,0.3158,0,0,2,0.1053,5,0.2632,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(175),64,9,0.8594,1,0,0,0.3091,1,2,0.1014,0.01351,0.006757,0.3333,0.0614,0.04386,19,8,1,1,0,0,6,4,9,114,46,9,9,0,0,37,27,50,43,16,4,4,0,0,10,14,14,1,0.1111,4,0.4444,0,0,1,0.1111,0,0,8,0.1455,18,0.3273,1,0.01818,10,0.1818,6,0.1091,3,0.1765,7,0.4118,0,0,2,0.1111,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(177),47,5,0.8936,1,0,0,0.1905,2,1,0.2039,0.009709,0.009709,0.2877,0.0411,0.0274,9,4,0,0,0,0,4,0,5,73,36,6,6,0,0,30,18,25,20,8,2,3,0,0,4,9,9,0,0,2,0.4,0,0,1,0.2,0,0,6,0.1429,15,0.3571,1,0.02381,6,0.1429,6,0.1429,2,0.25,3,0.375,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(180),25,6,0.76,0,0,0,0,3,0,0.4118,0.03922,0.03922,0,0,0,13,6,0,1,0,0,4,3,6,17,16,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05263,6,0.3158,0,0,2,0.1053,5,0.2632,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(159),64,5,0.9219,1,0,0,0.2542,1,2,0.1216,0.006757,0.006757,0.3554,0.09091,0.08264,9,4,0,0,0,0,4,0,5,121,48,13,10,0,0,40,31,50,35,14,1,2,0,0,10,7,7,0,0,2,0.4,0,0,1,0.2,0,0,9,0.1525,20,0.339,1,0.01695,10,0.1695,6,0.1017,2,0.1333,6,0.4,0,0,2,0.2,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(161),47,5,0.8936,1,0,0,0.1905,2,1,0.2039,0.009709,0.009709,0.2877,0.0411,0.0274,9,4,0,0,0,0,4,0,5,73,36,6,6,0,0,30,18,25,20,8,2,3,0,0,4,9,9,0,0,2,0.4,0,0,1,0.2,0,0,6,0.1429,15,0.3571,1,0.02381,6,0.1429,6,0.1429,2,0.25,3,0.375,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(164),25,6,0.76,0,0,0,0,3,0,0.4118,0.03922,0.03922,0,0,0,13,6,0,1,0,0,4,3,6,17,16,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05263,6,0.3158,0,0,2,0.1053,5,0.2632,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(143),64,25,0.6094,0,0,0,0,1,2,0.3514,0.08784,0.06757,0,0,0,61,22,3,3,0,0,16,12,33,35,28,2,5,0,0,25,10,0,0,0,0,0,0,0,0,0,0,3,0.12,11,0.44,0,0,3,0.12,0,0,6,0.1538,11,0.2821,1,0.02564,8,0.2051,6,0.1538,0,0,0,0,0,0,0,0.12,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(145),47,17,0.6383,0,0,0,0,2,1,0.3398,0.04854,0.02913,0,0,0,43,16,3,4,0,0,10,13,20,25,22,1,2,0,0,22,3,0,0,0,0,0,0,0,0,0,0,3,0.1765,7,0.4118,0,0,2,0.1176,0,0,3,0.1,10,0.3333,1,0.03333,5,0.1667,6,0.2,0,0,0,0,0,0,0,0.1176,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(148),25,6,0.76,0,0,0,0,3,0,0.4118,0.03922,0.03922,0,0,0,13,6,0,1,0,0,4,3,6,17,16,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05263,6,0.3158,0,0,2,0.1053,5,0.2632,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(127),64,26,0.5938,0,0,0,0,1,2,0.3243,0.06757,0.0473,0,0,0,67,24,4,5,0,0,16,17,34,33,27,2,4,0,0,25,8,0,0,0,0,0,0,0,0,0,0,4,0.1538,11,0.4231,0,0,3,0.1154,0,0,5,0.1316,11,0.2895,1,0.02632,8,0.2105,6,0.1579,0,0,0,0,0,0,0,0.1154,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(129),47,5,0.8936,1,0,0,0.1905,2,1,0.2039,0.009709,0.009709,0.2877,0.0411,0.0274,9,4,0,0,0,0,4,0,5,73,38,4,6,0,0,30,18,25,20,8,2,3,0,0,4,9,9,0,0,2,0.4,0,0,1,0.2,0,0,6,0.1429,15,0.3571,1,0.02381,6,0.1429,6,0.1429,2,0.25,3,0.375,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(132),25,6,0.76,0,0,0,0,3,0,0.4118,0.03922,0.03922,0,0,0,13,6,0,1,0,0,4,3,6,17,16,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05263,6,0.3158,0,0,2,0.1053,5,0.2632,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(111),64,26,0.5938,0,0,0,0,1,2,0.3243,0.06757,0.0473,0,0,0,67,24,4,5,0,0,16,17,34,33,27,2,4,0,0,25,8,0,0,0,0,0,0,0,0,0,0,4,0.1538,11,0.4231,0,0,3,0.1154,0,0,5,0.1316,11,0.2895,1,0.02632,8,0.2105,6,0.1579,0,0,0,0,0,0,0,0.1154,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(113),47,5,0.8936,1,0,0,0.1905,2,1,0.2039,0.009709,0.009709,0.2877,0.0411,0.0274,9,4,0,0,0,0,4,0,5,73,38,4,6,0,0,30,18,25,20,8,2,3,0,0,4,9,9,0,0,2,0.4,0,0,1,0.2,0,0,6,0.1429,15,0.3571,1,0.02381,6,0.1429,6,0.1429,2,0.25,3,0.375,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(116),25,6,0.76,0,0,0,0,3,0,0.4118,0.03922,0.03922,0,0,0,13,6,0,1,0,0,4,3,6,17,16,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05263,6,0.3158,0,0,2,0.1053,5,0.2632,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(66),218,5,0.9771,10,0,0,0.2019,1,6,0.03327,0.001848,0.001848,0.3735,0.06031,0.05837,9,4,0,0,0,0,4,0,5,514,214,50,32,0,0,161,135,218,81,38,4,10,0,0,28,24,24,0,0,2,0.4,0,0,1,0.2,0,0,26,0.1221,73,0.3427,3,0.01408,26,0.1221,31,0.1455,8,0.186,15,0.3488,0,0,6,0.2,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(68),201,8,0.9602,5,0,0,0.1503,2,5,0.03245,0.004057,0.004057,0.3935,0.05435,0.04565,17,8,0,1,0,0,6,3,8,460,190,47,27,0,0,149,115,196,59,22,5,5,0,0,16,16,16,1,0.125,3,0.375,0,0,1,0.125,0,0,22,0.114,67,0.3472,3,0.01554,22,0.114,31,0.1606,4,0.1379,12,0.4138,0,0,5,0.125,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(70),184,9,0.9511,4,0,0,0.1657,3,4,0.06292,0.004494,0.002247,0.402,0.06281,0.05025,19,8,1,1,0,0,6,4,9,398,183,31,23,0,0,138,99,161,68,25,9,8,0,0,14,28,28,1,0.1111,4,0.4444,0,0,1,0.1111,0,0,19,0.1086,61,0.3486,3,0.01714,18,0.1029,31,0.1771,6,0.2069,12,0.4138,0,0,4,0.1111,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(73),20,8,0.6,0,0,0,0,4,0,0.3415,0.04878,0,0,0,0,17,5,3,1,0,0,4,5,8,10,9,0,1,0,0,8,2,0,0,0,0,0,0,0,0,0,0,1,0.125,4,0.5,0,0,1,0.125,0,0,2,0.1667,4,0.3333,1,0.08333,2,0.1667,3,0.25,0,0,0,0,0,0,0,0.125,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(78),20,6,0.7,0,0,0,0,4,0,0.3902,0.04878,0.04878,0,0,0,13,6,0,1,0,0,4,3,6,12,11,0,1,0,0,10,2,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,2,0.1429,6,0.4286,1,0.07143,2,0.1429,3,0.2143,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(83),20,6,0.7,0,0,0,0,4,0,0.3902,0.04878,0.04878,0,0,0,13,6,0,1,0,0,4,3,6,12,11,0,1,0,0,10,2,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,2,0.1429,6,0.4286,1,0.07143,2,0.1429,3,0.2143,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(88),101,6,0.9406,0,0,0,0,4,0,0.4636,0.03182,0.03182,0,0,0,13,6,0,1,0,0,4,3,6,105,96,5,4,0,0,89,16,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,4,0.04211,34,0.3579,0,0,2,0.02105,22,0.2316,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(51),89,5,0.9438,1,0,0,0.2619,1,2,0.05804,0.004464,0.004464,0.4059,0.1287,0.07921,9,4,0,0,0,0,4,0,5,202,70,28,22,0,0,64,56,82,48,10,10,2,0,0,8,14,14,0,0,2,0.4,0,0,1,0.2,0,0,10,0.119,22,0.2619,0,0,10,0.119,20,0.2381,2,0.09091,14,0.6364,0,0,2,0.2,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(52),77,5,0.9351,1,0,0,0.1528,2,1,0.07065,0.005435,0.005435,0.4012,0.0679,0.04938,9,4,0,0,0,0,4,0,5,162,64,14,19,0,0,58,39,65,23,7,4,1,0,0,6,6,6,0,0,2,0.4,0,0,1,0.2,0,0,8,0.1111,19,0.2639,0,0,6,0.08333,20,0.2778,1,0.09091,6,0.5455,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(53),65,5,0.9231,0,0,0,0,3,0,0.4236,0.006944,0.006944,0,0,0,9,4,0,0,0,0,4,0,5,74,54,4,16,0,0,52,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0,0,1,0.2,0,0,6,0.1,16,0.2667,0,0,2,0.03333,20,0.3333,0,0,0,0,0,0,0,0.2,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(212),115,4,0.9652,1,0,0,0.07207,1,1,0.1927,0.003636,0.003636,0.307,0.05116,0.04651,7,3,0,0,0,0,3,0,4,215,108,11,34,0,0,90,63,62,20,8,2,3,0,0,4,9,9,0,0,2,0.5,0,0,1,0.25,0,0,15,0.1351,27,0.2432,0,0,6,0.05405,36,0.3243,2,0.25,3,0.375,0,0,1,0.25,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(213),62,3,0.9516,0,0,0,0,2,0,0.4545,0.007576,0.007576,0,0,0,5,2,0,0,0,0,2,0,3,67,51,6,10,0,0,50,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,0,0,1,0.3333,0,0,7,0.1186,16,0.2712,0,0,2,0.0339,18,0.3051,0,0,0,0,0,0,0,0.3333,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(239),109,4,0.9633,1,0,0,0.08571,1,1,0.1901,0.003802,0.003802,0.301,0.05825,0.04369,7,3,0,0,0,0,3,0,4,206,93,20,34,0,0,84,63,59,19,5,4,1,0,0,4,6,6,0,0,2,0.5,0,0,1,0.25,0,0,15,0.1429,27,0.2571,0,0,6,0.05714,30,0.2857,1,0.1111,5,0.5556,0,0,1,0.25,0,0
benchmarks/snu-npb/nauseous/SP/src/initialize.c(240),59,8,0.8644,0,0,0,0,2,0,0.4524,0.04762,0.03175,0,0,0,17,5,3,1,0,0,4,5,8,52,43,0,9,0,0,43,9,0,0,0,0,0,0,0,0,0,0,1,0.125,4,0.5,0,0,1,0.125,0,0,6,0.1176,13,0.2549,0,0,2,0.03922,15,0.2941,0,0,0,0,0,0,0,0.125,0,0
benchmarks/snu-npb/nauseous/SP/src/ninvr.c(45),170,4,0.9765,1,0,0,0.1747,1,2,0.02857,0.002381,0.002381,0.394,0.06733,0.03491,7,3,0,0,0,0,3,0,4,401,172,37,29,0,0,139,99,163,82,24,20,6,0,0,10,40,40,0,0,2,0.5,0,0,1,0.25,0,0,17,0.1024,55,0.3313,0,0,10,0.06024,40,0.241,4,0.1379,19,0.6552,0,0,2,0.25,0,0
benchmarks/snu-npb/nauseous/SP/src/ninvr.c(46),159,4,0.9748,1,0,0,0.07097,2,1,0.03217,0.002681,0.002681,0.4379,0.04802,0.03955,7,3,0,0,0,0,3,0,4,354,161,19,26,0,0,134,72,148,28,11,4,3,0,0,5,13,13,0,0,2,0.5,0,0,1,0.25,0,0,15,0.09677,52,0.3355,0,0,6,0.03871,40,0.2581,2,0.1818,6,0.5455,0,0,1,0.25,0,0
benchmarks/snu-npb/nauseous/SP/src/ninvr.c(47),148,7,0.9527,0,0,0,0,3,0,0.4632,0.03067,0.03067,0,0,0,15,7,0,1,0,0,5,3,7,160,132,6,22,0,0,127,33,0,0,0,0,0,0,0,0,0,0,1,0.1429,3,0.4286,0,0,1,0.1429,0,0,12,0.08511,48,0.3404,0,0,2,0.01418,40,0.2837,0,0,0,0,0,0,0,0.1429,0,0
benchmarks/snu-npb/nauseous/SP/src/pinvr.c(45),170,4,0.9765,1,0,0,0.1747,1,2,0.02857,0.002381,0.002381,0.394,0.06733,0.03491,7,3,0,0,0,0,3,0,4,401,169,40,29,0,0,139,99,163,82,21,23,6,0,0,10,40,40,0,0,2,0.5,0,0,1,0.25,0,0,17,0.1024,55,0.3313,0,0,10,0.06024,40,0.241,4,0.1379,19,0.6552,0,0,2,0.25,0,0
benchmarks/snu-npb/nauseous/SP/src/pinvr.c(46),159,4,0.9748,1,0,0,0.07742,2,1,0.03217,0.002681,0.002681,0.4322,0.0452,0.0339,7,3,0,0,0,0,3,0,4,354,156,24,26,0,0,134,72,148,31,9,8,3,0,0,5,15,15,0,0,2,0.5,0,0,1,0.25,0,0,15,0.09677,52,0.3355,0,0,6,0.03871,40,0.2581,2,0.1667,7,0.5833,0,0,1,0.25,0,0
benchmarks/snu-npb/nauseous/SP/src/pinvr.c(47),148,4,0.973,0,0,0,0,3,0,0.4448,0.003067,0.003067,0,0,0,7,3,0,0,0,0,3,0,4,174,134,17,23,0,0,129,45,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,1,0.25,0,0,13,0.09028,49,0.3403,0,0,2,0.01389,40,0.2778,0,0,0,0,0,0,0,0.25,0,0
benchmarks/snu-npb/nauseous/SP/src/rhs.c(373),69,4,0.942,2,0,0,0.2923,1,3,0.07273,0.006061,0.006061,0.3356,0.06849,0.04795,7,3,0,0,0,0,3,0,4,146,49,21,11,0,0,43,38,65,45,13,7,4,0,0,10,14,14,0,0,2,0.5,0,0,1,0.25,0,0,8,0.1231,19,0.2923,0,0,14,0.2154,8,0.1231,3,0.1579,9,0.4737,0,0,3,0.25,0,0
benchmarks/snu-npb/nauseous/SP/src/rhs.c(374),58,4,0.931,2,0,0,0.2222,2,2,0.08955,0.007463,0.007463,0.3478,0.04348,0.03478,7,3,0,0,0,0,3,0,4,115,48,9,8,0,0,38,27,50,27,11,2,3,0,0,7,9,9,0,0,2,0.5,0,0,1,0.25,0,0,6,0.1111,16,0.2963,0,0,10,0.1852,8,0.1481,2,0.1667,5,0.4167,0,0,2,0.25,0,0
benchmarks/snu-npb/nauseous/SP/src/rhs.c(375),47,4,0.9149,2,0,0,0.1395,3,1,0.1068,0.009709,0.009709,0.4118,0.05882,0.05882,7,3,0,0,0,0,3,0,4,85,41,3,5,0,0,33,16,36,9,5,0,1,0,0,4,2,2,0,0,2,0.5,0,0,1,0.25,0,0,4,0.09302,13,0.3023,0,0,6,0.1395,8,0.186,1,0.1667,2,0.3333,0,0,1,0.25,0,0
benchmarks/snu-npb/nauseous/SP/src/rhs.c(376),36,6,0.8333,0,0,0,0,4,0,0.4384,0.0274,0.0274,0,0,0,13,6,0,1,0,0,4,3,6,28,27,0,1,0,0,27,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.03333,10,0.3333,0,0,2,0.06667,8,0.2667,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/rhs.c(363),104,26,0.75,0,0,0,0,1,2,0.4149,0.09129,0.07469,0,0,0,71,23,8,7,0,0,14,24,33,70,69,0,1,0,0,69,1,0,0,0,0,0,0,0,0,0,0,5,0.1923,12,0.4615,0,0,3,0.1154,0,0,1,0.01282,21,0.2692,0,0,8,0.1026,20,0.2564,0,0,0,0,0,0,0,0.1154,0,0
benchmarks/snu-npb/nauseous/SP/src/rhs.c(364),93,15,0.8387,0,0,0,0,2,1,0.4461,0.06373,0.05392,0,0,0,35,13,2,2,0,0,9,8,18,78,75,1,2,0,0,71,7,0,0,0,0,0,0,0,0,0,0,2,0.1333,7,0.4667,0,0,2,0.1333,0,0,2,0.02564,23,0.2949,0,0,5,0.0641,20,0.2564,0,0,0,0,0,0,0,0.1333,0,0
benchmarks/snu-npb/nauseous/SP/src/rhs.c(365),82,6,0.9268,0,0,0,0,3,0,0.4821,0.02976,0.02976,0,0,0,13,6,0,1,0,0,4,3,6,74,73,0,1,0,0,73,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.01316,25,0.3289,0,0,2,0.02632,20,0.2632,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/SP/src/rhs.c(352),120,4,0.9667,1,0,0,0.1379,1,2,0.04317,0.003597,0.003597,0.4402,0.08108,0.0695,7,3,0,0,0,0,3,0,4,259,120,19,8,0,0,100,47,112,37,13,3,2,0,0,9,9,9,0,0,2,0.5,0,0,1,0.25,0,0,6,0.05172,36,0.3103,0,0,10,0.08621,24,0.2069,2,0.125,8,0.5,0,0,2,0.25,0,0
benchmarks/snu-npb/nauseous/SP/src/rhs.c(353),109,4,0.9633,1,0,0,0.05714,2,1,0.04603,0.004184,0.004184,0.457,0.04072,0.04072,7,3,0,0,0,0,3,0,4,221,110,8,5,0,0,95,28,98,13,6,0,1,0,0,4,3,3,0,0,2,0.5,0,0,1,0.25,0,0,4,0.0381,33,0.3143,0,0,6,0.05714,24,0.2286,1,0.1667,2,0.3333,0,0,1,0.25,0,0
benchmarks/snu-npb/nauseous/SP/src/rhs.c(354),98,12,0.8776,0,0,0,0,3,0,0.4577,0.02985,0,0,0,0,25,5,7,1,0,0,4,9,12,84,83,0,1,0,0,83,1,0,0,0,0,0,0,0,0,0,0,1,0.08333,8,0.6667,0,0,1,0.08333,0,0,1,0.01163,24,0.2791,0,0,2,0.02326,24,0.2791,0,0,0,0,0,0,0,0.08333,0,0
benchmarks/snu-npb/nauseous/SP/src/rhs.c(338),147,33,0.7755,1,0,0,0.02632,1,3,0.427,0.1067,0.07303,0.07087,0.07087,0.07087,77,18,12,3,0,0,14,19,44,127,116,5,6,0,0,98,29,0,4,3,0,1,0,0,2,2,2,3,0.09091,20,0.6061,0,0,4,0.1212,0,0,5,0.04386,26,0.2281,0,0,11,0.09649,28,0.2456,1,0.3333,1,0.3333,0,0,0,0.1212,0,0
benchmarks/snu-npb/nauseous/SP/src/rhs.c(339),135,4,0.9704,2,0,0,0.1298,2,2,0.03834,0.003195,0.003195,0.4524,0.07823,0.06463,7,3,0,0,0,0,3,0,4,294,139,20,8,0,0,115,52,127,35,12,4,2,0,0,9,9,9,0,0,2,0.5,0,0,1,0.25,0,0,6,0.0458,41,0.313,0,0,10,0.07634,28,0.2137,2,0.1176,9,0.5294,0,0,2,0.25,0,0
